Model,Alpha,Training samples,Reserved ratio,Empirical coverage,Empirical width
CQRF,0.1,,0.15,0.8817537643932684,57.0081787109375
CQNN,0.1,,0.15,0.6223796870386773,36.55958557128906
L-RF,0.1,,0.15,0.7165633303808681,33.14861031170176
L-XGB,0.1,,0.15,0.6331561854148213,29.340238571166992
QNN,0.1,,0.15,0.6471803956303513,37.421077728271484
QRF,0.1,,0.15,0.8739297313256569,55.74729537963867
